"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1993",16504.2,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1994",16352.3,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1995",16468.7,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1996",16136.5,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",16170.4,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",16037.3,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",15891.6,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",15892.1,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",15788,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",15747.8,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",15825.8,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",15889.9,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",16177.5,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",16402.3,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",16506.8,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",16427.9,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",16593.9,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",16890.7,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",17264.1,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",18105.1,"B"
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",18103.3,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",18134.9,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",18450.7,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",18684.7,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",18477.2,
"AUS","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",18392.5,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1989",21597.9,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1990",22168,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1991",22206.9,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1992",22062.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1993",22204.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1994",22867.7,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1995",23093.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1996",23436.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",24517.8,"B"
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",25296.8,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",25764.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",25933.3,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",26057.9,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",26393,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",26598.7,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",27361.3,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",27317.1,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",27655.9,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",27934.4,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",28114.5,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",27913,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",27637,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",27442.7,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",27029.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",26556.7,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",26260.8,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",25552.9,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",25310,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",24925.6,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",24701.8,
"AUT","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",24305,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",16301,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",16209.7,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",16003.2,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",16092.4,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",16067.3,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",17241.5,"B"
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",17014.2,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",16940.3,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",17072.4,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",17057.9,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",17051.4,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",16968.6,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",17022.4,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",16889.7,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",16926.7,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",16932.5,"B"
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",16825.3,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",16833.3,
"BEL","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",16719.3,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1980",14365.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1981",14187.2,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1982",14179.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1983",14157.7,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1984",14091.6,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1985",13974.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1986",13949,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1987",13814.3,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1988",13445.5,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1989",13111.6,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1990",12902.4,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1991",12747,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1992",12292.1,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1993",11995.7,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1994",11583.6,"B"
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1995",11047.3,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1996",10414.3,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",10112.8,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",9910.8,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",9685.4,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",9402,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",9083.4,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",8831.8,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",8804.7,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",8759.8,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",8730.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",8574.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",8447.8,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",8364.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",8282.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",8276.6,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",8350.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",8360.6,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",8455.1,"B"
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",8439.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",8466.1,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",8467.3,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",8499.5,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",8410.9,
"CAN","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",8273.9,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",20289.6,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",20516,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",21209.4,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",21870.1,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",22344.2,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",22365.5,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",21652.2,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",21541.4,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",21118.3,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",20899.6,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",20592.1,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",20196.3,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",20054.5,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",20377.3,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",20627.4,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",20347.4,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",19994.6,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",19813.6,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",19589.8,
"CZE","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",19133,"B"
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",15637.4,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",15876.1,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",15913.7,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",16024.5,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",15966.8,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",16023.7,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",15996.4,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",15679.6,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",16031,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",16075.5,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",15660.6,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",15346,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",15173.4,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",15156.3,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",14775.2,
"DNK","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",14491.7,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",21349.1,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",21047.3,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",20817.3,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",20483.5,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",20130.4,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",19624.1,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",19007.6,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",18834.1,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",18441.1,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",18159.2,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",18007.3,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",17747.7,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",17315.2,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",17202.4,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",16894.4,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",16806,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",16423.5,
"FIN","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",16385.6,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",19026.4,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",19042.5,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",18994.3,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",18953.8,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",18461.9,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",17993.3,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",17693,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",17558.2,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",17404,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",17298.5,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",17087.6,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",17071.7,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",17036.7,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",16872.8,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",16861.7,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",16839.4,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",16614.8,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",16466.4,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",16363,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",18821.3,"B"
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",18594.2,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",18515.4,
"FRA","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",18298.8,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","1994",17750.1,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","1995",18159.3,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","1996",18551.5,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",18843.3,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",19426.7,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",19729.5,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",19960.9,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",20059.9,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",20203.8,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",21939.6,"B"
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",21923.1,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",21840.1,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",22040.9,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",22710.2,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",23258.7,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",23670.3,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",23993.5,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",24750.8,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",25093.1,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",25224.3,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",25602.3,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",25534.3,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",25685.9,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",25478.4,
"DEU","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",25246.8,
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1980",11763,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1981",11763.1,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1982",11862.9,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1983",11923.3,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1984",12001.7,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1985",11903.5,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1986",12057.3,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1987",12044,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1988",12345.4,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1989",12581.1,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1990",12554,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1991",13056.1,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1992",13565.9,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1993",13777.6,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1994",13473.2,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1995",14174.8,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1996",14219.4,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",14566.2,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",15118.4,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",15587.9,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",16242.5,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",16602,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",17240.7,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",17757.1,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",18585.4,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",18990.2,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",19271.8,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",19742.7,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",20050.2,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",20636.4,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",19960.1,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",19802.6,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",19645.6,"D"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",14415.1,"B"
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",13805.3,
"GRC","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",13607.2,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",25072.1,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",25329.5,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",24584.6,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",21026.4,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",21156.5,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",21302,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",20648.8,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",20659.5,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",20268,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",20207.4,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",20396.1,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",20061.2,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",19941.5,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",19494.4,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",19278.7,
"HUN","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",19048.1,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",18184.6,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",17864.3,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",18170.2,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",16871,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",17004.8,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",17192.4,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",16035.3,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",14156.7,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",14557.2,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",13935.9,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",12951.3,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",12783.4,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",12332.3,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",11881.5,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",11507,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",11452.8,
"ISL","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",10608.5,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","1995",11950.4,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","1996",11902.1,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","1997",11758.9,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","1998",11539.8,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","1999",11352.3,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2000",13805.8,"B"
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",14026.1,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",13714.2,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",13718.7,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",13798.6,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",13579.3,"B"
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",13636.7,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",13612.9,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",13308.4,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",13024.2,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",12909.8,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",12862.8,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",13623.5,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",13456.8,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",13566.4,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",13488.1,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2016",13539.5,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2017",13344.2,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2018",13372.9,
"IRL","HOSPITALDISCHARGE","TOT","100000HAB","A","2019",13180,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2001",17268.3,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2002",16802.5,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2003",16007.6,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2004",15785.9,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2005",15488.6,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2006",15370.6,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2007",14864.3,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2008",14526.1,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2009",14238.3,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2010",13820.3,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2011",13238.2,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2012",12878.3,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2013",12376.7,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2014",12003.5,
"ITA","HOSPITALDISCHARGE","TOT","100000HAB","A","2015",11856.2,
