"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","MEDICALGRAD","TOT","100000HAB","A","2004",8.01,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2005",7.28,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2006",6.46,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2007",6.89,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2008",7.08,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2009",7.88,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2010",8.99,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2011",10.19,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2012",10.62,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2013",10.54,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2014",11.5,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2015",12.05,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2016",14.24,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2017",14.8,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2018",28.72,"B"
"BEL","MEDICALGRAD","TOT","100000HAB","A","2019",17.58,
"BEL","MEDICALGRAD","TOT","100000HAB","A","2020",16.64,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1980",7.11,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1981",7.11,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1982",6.99,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1983",7.07,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1984",6.92,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1985",7.1,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1986",6.74,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1987",6.68,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1988",6.65,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1989",6.31,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1990",6.17,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1991",6.08,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1992",6.16,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1993",5.93,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1994",5.81,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1995",5.93,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1996",5.69,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1997",5.27,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1998",5.32,
"CAN","MEDICALGRAD","TOT","100000HAB","A","1999",5.24,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2000",5.14,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2001",4.95,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2002",4.92,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2003",5.24,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2004",5.5,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2005",5.82,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2006",6.01,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2007",6.22,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2008",6.38,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2009",6.95,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2010",7.2,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2011",7.36,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2012",7.61,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2013",7.58,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2014",7.89,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2015",7.88,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2016",7.88,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2017",7.69,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2018",7.73,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2019",7.6,
"CAN","MEDICALGRAD","TOT","100000HAB","A","2020",7.57,"P"
"CZE","MEDICALGRAD","TOT","100000HAB","A","1980",14.15,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1981",12.71,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1982",12.5,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1983",12.27,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1984",12.78,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1985",13.59,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1986",10.85,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1987",8.94,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1988",9.73,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1989",9.63,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1990",9,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1991",10.86,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1992",11.34,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1993",11.72,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1994",13.25,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1995",13.47,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1996",11.87,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1997",11.37,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1998",9.3,
"CZE","MEDICALGRAD","TOT","100000HAB","A","1999",8.5,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2000",7.87,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2001",9.03,"B"
"CZE","MEDICALGRAD","TOT","100000HAB","A","2002",8.3,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2003",9.88,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2004",9.99,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2005",10.47,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2006",10.17,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2007",10.76,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2008",11.2,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2009",12.63,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2010",13.92,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2011",13.91,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2012",15.14,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2013",12.73,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2014",13.99,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2015",13.56,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2016",15.1,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2017",17.13,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2018",15.99,
"CZE","MEDICALGRAD","TOT","100000HAB","A","2019",16.1,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1980",12.53,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1981",13.53,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1982",13.74,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1983",15.51,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1984",14.46,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1985",11.22,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1986",11.48,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1987",11.49,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1988",10.08,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1989",10.29,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1990",9.78,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1991",9.62,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1992",9.09,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1993",7.23,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1994",6.82,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1995",6.59,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1996",7.89,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1997",7.1,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1998",7.75,
"DNK","MEDICALGRAD","TOT","100000HAB","A","1999",8.81,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2000",8.3,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2001",10.3,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2002",11.98,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2003",13.54,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2004",14.1,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2005",15.13,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2006",16.09,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2007",15.84,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2008",14.76,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2009",15.35,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2010",16.46,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2011",17.05,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2012",15.49,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2013",15.12,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2014",14.48,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2015",17.05,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2016",21.47,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2017",22.2,
"DNK","MEDICALGRAD","TOT","100000HAB","A","2018",23.04,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1980",12.99,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1981",12.46,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1982",11.68,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1983",10.71,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1984",6.27,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1985",8.63,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1986",8.7,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1987",9.63,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1988",9.46,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1989",10.35,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1990",9.29,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1991",9.37,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1992",10.39,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1993",11.66,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1994",13.89,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1995",13.94,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1996",11.34,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1997",10.41,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1998",10.73,
"FIN","MEDICALGRAD","TOT","100000HAB","A","1999",6.74,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2000",7.79,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2001",7.15,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2002",7,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2003",8.59,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2004",8.03,"D"
"FIN","MEDICALGRAD","TOT","100000HAB","A","2005",8.77,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2006",7.88,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2007",10.13,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2008",9.6,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2009",10.9,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2010",12.23,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2011",10.82,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2012",11.16,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2013",10.37,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2014",11.65,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2015",11.41,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2016",12.03,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2017",10.42,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2018",11.69,
"FIN","MEDICALGRAD","TOT","100000HAB","A","2019",11.9,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1980",16.18,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1981",15.65,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1982",15.05,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1983",14.2,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1984",15.23,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1985",15.03,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1986",12.45,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1987",12.79,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1988",12.24,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1989",10.72,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1990",9.18,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1991",9.21,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1992",9.2,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1993",8.27,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1994",8.18,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1995",7.83,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1996",7.88,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1997",7.86,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1998",6.44,
"FRA","MEDICALGRAD","TOT","100000HAB","A","1999",6.56,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2000",6.48,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2001",5.94,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2002",5.24,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2003",6.17,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2004",5.7,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2005",5.46,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2006",5.29,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2007",6.03,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2008",5.49,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2009",5.2,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2010",5.77,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2011",6.73,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2012",7.21,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2013",7.66,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2014",8.09,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2015",9.05,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2016",9.46,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2017",10.84,
"FRA","MEDICALGRAD","TOT","100000HAB","A","2018",9.52,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1993",14.24,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1994",13.73,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1995",12.57,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1996",12.83,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1997",11.5,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1998",11.42,
"DEU","MEDICALGRAD","TOT","100000HAB","A","1999",11.35,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2000",11.15,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2001",10.87,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2002",10.73,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2003",10.84,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2004",10.78,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2005",10.76,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2006",10.59,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2007",11.64,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2008",12,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2009",12.29,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2010",12.1,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2011",11.92,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2012",11.92,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2013",12.15,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2014",11.85,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2015",11.28,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2016",11.71,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2017",12.01,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2018",11.53,
"DEU","MEDICALGRAD","TOT","100000HAB","A","2019",12.32,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1980",12.4,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1981",11.84,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1982",9.64,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1983",9.95,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1984",8.86,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1985",8.55,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1993",13.08,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1994",12.5,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1995",13.35,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1996",12.83,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1997",13.5,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1998",11.44,
"GRC","MEDICALGRAD","TOT","100000HAB","A","1999",12.06,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2001",12.79,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2005",13.4,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2006",14.84,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2007",14.47,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2008",12.8,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2009",11.57,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2010",9.33,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2011",9.87,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2012",9.21,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2013",9.32,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2014",8.91,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2015",10.74,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2016",10.22,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2017",12.4,
"GRC","MEDICALGRAD","TOT","100000HAB","A","2018",12.52,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1984",9.22,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1985",9.38,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1986",8.83,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1987",9.22,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1988",9.07,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1989",8.77,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1990",8.63,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1991",9.38,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1992",9.04,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1993",9.53,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1994",9.44,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1995",9.7,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1996",9.84,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1997",9.48,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1998",7.7,
"HUN","MEDICALGRAD","TOT","100000HAB","A","1999",9.08,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2000",9.25,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2001",9.95,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2002",10.21,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2003",9.63,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2004",11.12,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2005",11.41,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2006",10.61,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2007",9.99,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2008",9.56,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2009",9.21,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2010",10.4,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2011",11.51,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2012",13.85,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2013",14.2,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2014",13.65,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2015",13.4,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2016",14.14,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2017",14.41,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2018",15.96,
"HUN","MEDICALGRAD","TOT","100000HAB","A","2019",15.76,
