"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2020",0,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",1.34,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",1.19,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",1.25,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",1.23,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",2.16,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",2.32,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",2.42,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",2.39,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",2.55,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",2.58,
"COL","RADIOEQT","INHOSPITAL","1000000HAB","A","2020",2.61,
"BEL","RADIOEQT","TOT","1000000HAB","A","2000",12.49,
"BEL","RADIOEQT","TOT","1000000HAB","A","2001",13.12,
"BEL","RADIOEQT","TOT","1000000HAB","A","2002",12.68,
"BEL","RADIOEQT","TOT","1000000HAB","A","2003",12.63,
"BEL","RADIOEQT","TOT","1000000HAB","A","2004",12.76,
"BEL","RADIOEQT","TOT","1000000HAB","A","2005",12.79,
"BEL","RADIOEQT","TOT","1000000HAB","A","2006",12.8,
"BEL","RADIOEQT","TOT","1000000HAB","A","2007",14.12,
"BEL","RADIOEQT","TOT","1000000HAB","A","2008",14.66,
"BEL","RADIOEQT","TOT","1000000HAB","A","2009",14.45,
"BEL","RADIOEQT","TOT","1000000HAB","A","2010",15.14,
"BEL","RADIOEQT","TOT","1000000HAB","A","2011",15.31,
"BEL","RADIOEQT","TOT","1000000HAB","A","2012",15.04,
"BEL","RADIOEQT","TOT","1000000HAB","A","2013",16.85,
"BEL","RADIOEQT","TOT","1000000HAB","A","2014",18.2,
"BEL","RADIOEQT","TOT","1000000HAB","A","2015",18.09,
"BEL","RADIOEQT","TOT","1000000HAB","A","2016",17.74,
"BEL","RADIOEQT","TOT","1000000HAB","A","2017",18.37,
"NOR","RADIOEQT","TOT","1000000HAB","A","2016",12.42,
"NOR","RADIOEQT","TOT","1000000HAB","A","2017",12.13,
"NOR","RADIOEQT","TOT","1000000HAB","A","2018",11.86,
"NOR","RADIOEQT","TOT","1000000HAB","A","2019",11.78,
"NOR","RADIOEQT","TOT","1000000HAB","A","2020",11.74,
