"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","MAMMOMACHINE","TOT","1000000HAB","A","2018",59.89,
"USA","MAMMOMACHINE","TOT","1000000HAB","A","2019",63.83,
"USA","MAMMOMACHINE","TOT","1000000HAB","A","2020",66.92,
"CHL","MAMMOMACHINE","TOT","1000000HAB","A","2011",13.68,
"CHL","MAMMOMACHINE","TOT","1000000HAB","A","2012",14.05,
"CHL","MAMMOMACHINE","TOT","1000000HAB","A","2013",14.42,
"CHL","MAMMOMACHINE","TOT","1000000HAB","A","2014",14.79,
"CHL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2011",7.94,
"CHL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2012",8.14,
"CHL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",8.06,
"CHL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",5.74,
"CHL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",5.9,
"CHL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",6.36,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2004",16.02,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2005",17,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2006",17.44,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2007",18.83,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2008",17.32,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2009",17.16,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2010",17.57,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2011",18.02,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2012",17.5,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2013",16.51,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2014",16,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2015",16.48,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2016",15.98,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2017",15.97,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2018",15.91,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2019",14.84,
"SVN","MAMMOMACHINE","TOT","1000000HAB","A","2020",14.79,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2004",9.51,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2005",9.5,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2006",9.97,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2007",10.9,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2008",9.89,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2009",9.81,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2010",8.79,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2011",9.26,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2012",8.75,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",8.25,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",6.3,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",6.3,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",6.78,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2017",6.29,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2018",6.75,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2019",5.75,
"SVN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2020",5.73,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2004",6.51,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2005",7.5,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2006",7.47,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2007",7.93,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2008",7.42,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2009",7.35,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2010",8.79,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",8.77,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",8.75,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",8.25,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",9.7,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",10.18,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",9.2,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",9.68,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",9.16,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",9.1,
"SVN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2020",9.07,
"CAN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",7.7,"E"
"CAN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",8.24,"E"
"CAN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",8.4,"E"
"CAN","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",8.64,"E"
"CAN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",8.72,"E"
"CAN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",9.31,"E"
"CAN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",9.5,"E"
"CAN","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",9.78,"E"
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2004",0.08,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2005",0.08,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2006",0.11,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2007",0.1,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2008",0.31,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2009",0.37,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2010",0.91,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2011",1.03,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2012",1.73,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",1.91,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",2,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",2.21,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",2.06,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2017",2.15,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2018",2.22,
"MEX","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2019",2.4,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2004",3.68,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2005",3.83,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2006",4.31,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2007",4.85,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2008",5.39,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2009",5.76,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2010",6.14,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",6.43,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",7.35,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",7.34,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",7.55,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",7.63,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",7.72,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",7.82,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",7.44,
"MEX","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",8.05,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2013",9.86,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2014",9.89,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2015",10.64,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2016",11.4,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2017",11.39,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2018",10.59,
"EST","MAMMOMACHINE","TOT","1000000HAB","A","2019",10.55,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",1.52,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",2.28,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",2.28,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",2.28,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2017",3.04,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2018",3.03,
"EST","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2019",3.01,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",8.35,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",7.61,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",8.36,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",9.12,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",8.35,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",7.56,
"EST","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",7.54,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2000",13.94,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2001",14.12,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2002",14.28,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2003",11.8,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2004",12.37,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2005",14.74,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2006",14.88,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2007",15,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2008",16.07,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2009",17.74,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2010",20.5,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2011",23.3,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2012",22.61,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2013",23.35,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2014",23.07,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2015",25.28,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2016",25.01,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2017",26.26,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2018",26.46,
"LVA","MAMMOMACHINE","TOT","1000000HAB","A","2019",27.69,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2003",4.37,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2004",4.42,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2005",5.36,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2006",6.31,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2007",5.45,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2008",5.97,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2009",7,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2010",10.01,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2011",12.14,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2012",11.8,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",12.92,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",12.54,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",15.17,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",14.8,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2017",14.93,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2018",14.53,
"LVA","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2019",15.15,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2003",7.43,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2004",7.95,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2005",9.38,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2006",8.56,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2007",9.54,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2008",10.1,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2009",10.74,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2010",10.49,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",11.17,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",10.81,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",10.43,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",10.53,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",10.11,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",10.21,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",11.33,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",11.93,
"LVA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",12.54,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2000",4,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2001",4.03,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2002",4.07,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2003",4.1,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2004",3.85,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2005",4.21,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2006",5.81,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2007",5.88,"B"
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2008",7.82,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2009",9.17,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2010",12.59,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2011",14.2,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2012",13.39,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2013",13.19,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2014",13.64,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2015",14.11,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2016",14.64,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2017",15.91,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2018",15.71,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2019",15.75,
"LTU","MAMMOMACHINE","TOT","1000000HAB","A","2020",18.25,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2000",0.29,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2001",0.58,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2002",0.58,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2003",0.88,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2004",0.89,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2005",0.9,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2006",2.14,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2007",1.24,"B"
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2008",0.94,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2009",3.79,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2010",4.84,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2011",6.6,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2012",6.36,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",5.75,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",6.48,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",6.54,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",6.62,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2017",6.72,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2018",6.43,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2019",6.44,
"LTU","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2020",7.52,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2000",3.71,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2001",3.46,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2002",3.49,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2003",3.22,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2004",2.96,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2005",3.31,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2006",3.67,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2007",4.64,"B"
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2008",6.88,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2009",5.37,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2010",7.75,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",7.6,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",7.03,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",7.44,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",7.16,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",7.57,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",8.02,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",9.19,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",9.28,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",9.31,
"LTU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2020",10.74,
"SWE","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",12.96,
"SWE","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",13.5,
"SWE","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",13.62,
"SWE","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",13.46,
"SWE","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",18.68,
"SWE","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2020",19.17,
"FRA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",7.68,
"FRA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",7.56,
"FRA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",7.51,
"FRA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",7.34,
"FRA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",6.98,
"FRA","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",6.97,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2002",36.87,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2003",38.26,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2004",39.06,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2005",38.46,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2006",37.64,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2007",38.59,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2008",39.31,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2009",39.36,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2010",39.19,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2011",37.87,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2012",37.99,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2013",36.92,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2014",36.76,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2015",36.01,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2016",36.8,
"BEL","MAMMOMACHINE","TOT","1000000HAB","A","2017",36.57,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2002",16.36,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2003",16.77,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2004",17.75,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2005",17.85,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2006",18.2,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2007",19.01,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2008",19.79,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2009",20.28,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2010",20.38,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2011",19.48,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2012",20.08,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2013",19.45,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2014",19.36,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2015",18.72,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2016",19.24,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2017",18.73,
"BEL","MAMMOMACHINE","INAMBULATORY","1000000HAB","A","2020",16.84,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1992",0,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1993",0,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1994",0,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1995",0,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1996",0,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1997",0,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1998",0.27,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","1999",2.9,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2000",2.84,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2001",3.04,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2002",3.48,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2003",3.43,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2004",3.37,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2005",3.32,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2006",3.51,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2007",3.46,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2008",3.41,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2009",4.25,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2010",4.85,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",5.01,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",6.02,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",5.94,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",6.29,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",6.62,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",6.75,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",6.67,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",6.8,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",8.3,
"CRI","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2020",8.61,
"DEU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",4.14,
"DEU","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",4.66,
"NOR","MAMMOMACHINE","TOT","1000000HAB","A","2016",6.69,
"NOR","MAMMOMACHINE","TOT","1000000HAB","A","2017",8.34,
"NOR","MAMMOMACHINE","TOT","1000000HAB","A","2018",9.79,
"NOR","MAMMOMACHINE","TOT","1000000HAB","A","2019",12.34,
"NOR","MAMMOMACHINE","TOT","1000000HAB","A","2020",15.09,
"GBR","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",8.16,"E"
"GBR","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2020",8.9,"E"
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2010",20.98,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2011",19.74,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2012",20.59,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2013",21.67,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2014",20.67,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2015",20.64,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2016",20.84,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2017",21.83,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2018",22.21,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2019",22.11,
"COL","MAMMOMACHINE","INHOSPITAL","1000000HAB","A","2020",22.31,
